,index,phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,time,clustered_index,environment_index
531,643,1512569311845,2.2815119999999998,3.8654974,4.7059956,12.8,69.200005,164,81,48,58,28,25,5,3,1,0,0,0,0,0,0,0,413,-3.1843008,55.9451791,134.0,7.0,14:08:31.845000,9,2
532,644,1512569333194,2.6289222000000003,4.643443,5.2154755999999995,12.7,69.9,146,83,77,62,29,26,13,1,0,0,0,0,0,0,0,0,437,-3.1843141,55.94517389999999,136.0,8.0,14:08:53.194000,9,2
533,645,1512569354004,2.3568902,4.012015,4.997546,12.6,69.9,137,91,57,49,17,21,11,3,1,0,0,0,0,0,0,0,387,-3.1842101,55.9452228,155.0,13.0,14:09:14.004000,9,2
534,646,1512569375415,2.0400665,3.5992464999999996,5.058372,12.6,70.1,105,71,64,47,15,23,10,0,1,1,0,0,0,0,0,0,337,-3.1842105,55.945287199999996,151.0,10.0,14:09:35.415000,9,2
535,647,1512569394159,2.3884594,4.019947,6.6995745,12.5,70.6,156,75,64,51,24,25,6,1,0,1,1,0,0,0,0,0,404,-3.183933,55.945271700000006,141.0,13.0,14:09:54.159000,53,2
536,648,1512569414257,3.5000067,5.888305,7.248212,12.6,70.700005,270,96,83,57,24,33,19,4,1,0,0,0,0,0,0,0,587,-3.1840741,55.9452502,0.0,16.473,14:10:14.257000,53,2
537,649,1512569435015,3.4335396,5.5121199999999995,14.8358755,12.7,69.9,245,110,73,73,21,26,11,2,0,0,0,1,1,0,0,0,563,-3.1839106,55.9451976,147.60000610351562,15.413,14:10:35.015000,53,2
538,650,1512569454830,3.3130403,5.5114894,19.93927,12.8,69.9,179,106,103,62,27,31,7,0,1,0,1,1,0,0,1,1,520,-3.1839333,55.945258499999994,132.0,19.0,14:10:54.830000,53,2
539,651,1512569475631,2.1707547000000003,3.8701851,8.894581,12.900001,69.9,122,58,78,41,22,19,13,0,2,0,0,0,0,0,0,1,356,-3.1839345000000003,55.9452562,131.0,22.0,14:11:15.631000,53,2
540,652,1512569495663,2.2056517999999996,3.8293943,10.268372,13.1,74.200005,121,82,57,44,16,17,10,6,1,0,0,0,0,1,0,0,355,-3.1839345000000003,55.9452562,132.0,42.0,14:11:35.663000,53,2
